,노선명
59068,청주상주선
59069,평택제천선
59070,청주상주선
59071,청주상주선
59072,경부선
59073,경부선
59074,통영대전선
59075,청주상주선
59076,청주상주선
59077,경부선
59078,중부내륙선
59079,중앙선
59080,통영대전선
59081,중부내륙선
59082,통영대전선
59083,경부선
59084,영동선
59085,통영대전선
59086,경부선
59087,서울외곽순환선
59088,통영대전선
59089,경부선
59090,영동선
59091,동해선
59092,청주상주선
59093,청주상주선
59094,서해안선
59095,논산천안선
59096,동해선
59097,동해선
59098,동해선
59099,서해안선
59100,서해안선
59101,중앙선의 지선
59102,서울외곽순환선
59103,서해안선
59104,논산천안선
59105,동해선
59106,동해선
59107,동해선
59108,서해안선
59109,서해안선
59110,서해안선
59111,동해선
59112,울산선
59113,동해선
59114,동해선
59115,동해선
59116,동해선
59117,당진대전선
59118,부산포항선
59119,중부내륙선
59120,서울외곽순환선
59121,중부내륙지선
59122,부산포항선
59123,부산포항선
59124,중부내륙선
59125,중부내륙지선
59126,부산포항선
59127,부산포항선
59128,중부내륙선
59129,중앙선
59130,중앙선
59131,중앙선
59132,통영대전선
59133,중앙선
59134,중앙선
59135,평택제천선
59136,경부선
59137,광주대구선
59138,서울양양
59139,서해안선
59140,서해안선
59141,서울양양
59142,논산천안선
59143,서울양양
59144,중앙선의 지선
59145,중앙선의 지선
59146,중앙선의 지선
59147,중앙선의 지선
59148,중앙선의 지선
59149,중앙선의 지선
59150,중앙선의 지선
59151,서울양양
59152,서울양양
59153,서울양양
59154,논산천안선
59155,서해안선
59156,청주상주선
59157,중앙선
59158,청주상주선
59159,통영대전선
59160,중앙선
59161,중앙선
59162,중앙선
59163,동해선
59164,경부선
59165,동해선
59166,동해선
59167,동해선
59168,동해선
59169,중앙선의 지선
59170,동해선
59171,중앙선의 지선
59172,통영대전선
59173,중앙선의 지선
59174,제2중부선
59175,경부선
59176,서해안선
59177,논산천안선
59178,제2중부선
59179,제2중부선
59180,당진대전선
59181,평택제천선
59182,평택제천선
59183,평택제천선
59184,중앙선
59185,논산천안선
59186,제2중부선
59187,제2중부선
59188,제2중부선
59189,제2중부선
59190,제2중부선
59191,대전남부순환선
59192,경부선
59193,중앙선
59194,서해안선
59195,서해안선
59196,서해안선
59197,서울외곽순환선
59198,상주영덕선
59199,상주영덕선
59200,상주영덕선
59201,상주영덕선
59202,상주영덕선
59203,상주영덕선
59204,상주영덕선
59205,부산포항선
59206,부산포항선
59207,부산포항선
59208,부산포항선
59209,부산포항선
59210,부산포항선
59211,부산포항선
59212,부산포항선
59213,부산포항선
59214,부산포항선
59215,부산포항선
59216,부산포항선
59217,부산포항선
59218,부산포항선
59219,부산포항선
59220,부산포항선
59221,부산포항선
59222,부산포항선
59223,부산포항선
59224,부산포항선
59225,부산포항선
59226,부산포항선
59227,부산포항선
59228,부산포항선
59229,부산포항선
59230,부산포항선
59231,부산포항선
59232,부산포항선
59233,부산포항선
59234,부산포항선
59235,부산포항선
59236,부산포항선
59237,부산포항선
59238,부산포항선
59239,호남선의지선
59240,통영대전선
59241,서울양양
59242,서울양양
59243,경부선
59244,경부선
59245,경부선
59246,서울양양
59247,동해선
59248,통영대전선
59249,중앙선
59250,중앙선
59251,중앙선
59252,중앙선
59253,중앙선
59254,중앙선
59255,서울양양
59256,서울양양
59257,부산포항선
59258,부산포항선
59259,부산포항선
59260,부산포항선
59261,부산포항선
59262,부산포항선
59263,부산포항선
59264,부산포항선
59265,부산포항선
59266,부산포항선
59267,부산포항선
59268,부산포항선
59269,부산포항선
59270,부산포항선
59271,부산포항선
59272,부산포항선
59273,부산포항선
59274,통영대전선
59275,통영대전선
59276,통영대전선
59277,경부선
59278,남해제2지선
59279,경부선
59280,경부선
59281,경부선
59282,영동선
59283,제2중부선
59284,경부선
59285,상주영덕선
59286,상주영덕선
59287,상주영덕선
59288,상주영덕선
59289,상주영덕선
59290,상주영덕선
59291,상주영덕선
59292,상주영덕선
59293,상주영덕선
59294,상주영덕선
59295,상주영덕선
59296,상주영덕선
59297,중앙선
59298,남해선(순천부산)
59299,통영대전선
59300,중앙선
59301,중앙선
59302,통영대전선
59303,중앙선
59304,중앙선
59305,평택제천선
59306,서해안선
59307,중부내륙선
59308,당진대전선
59309,논산천안선
59310,경부선
59311,경부선
59312,경부선
59313,논산천안선
59314,경부선
59315,논산천안선
59316,경부선
59317,익산장수선
59318,경부선
59319,서해안선
59320,동해선
59321,동해선
59322,상주영덕선
59323,영동선
59324,중부내륙선
59325,중부내륙선
59326,경부선
59327,남해선(영암순천)
59328,서울외곽순환선(판교퇴계원)
59329,평택제천선
59330,평택제천선
59331,영동선
59332,서해안선
59333,서해안선
59334,서해안선
59335,서해안선
59336,상주영덕선
59337,상주영덕선
59338,상주영덕선
59339,상주영덕선
59340,상주영덕선
59341,서해안선
59342,서해안선
59343,논산천안선
59344,서해안선
59345,서해안선
59346,통영대전선
59347,남해선(순천부산)
59348,호남선의지선
59349,남해선(순천부산)
59350,광주대구선
59351,남해선(순천부산)
59352,광주대구선
59353,광주대구선
59354,광주대구선
59355,광주대구선
59356,광주대구선
59357,광주대구선
59358,광주대구선
59359,광주대구선
59360,광주대구선
59361,광주대구선
59362,광주대구선
59363,광주대구선
59364,광주대구선
59365,광주대구선
59366,광주대구선
59367,중앙선
59368,서해안선
59369,논산천안선
59370,서해안선
59371,서해안선
59372,광주대구선
59373,광주대구선
59374,광주대구선
59375,광주대구선
59376,광주대구선
59377,광주대구선
59378,광주대구선
59379,광주대구선
59380,광주대구선
59381,광주대구선
59382,논산천안선
59383,광주대구선
59384,광주대구선
59385,광주대구선
59386,광주대구선
59387,광주대구선
59388,광주대구선
59389,광주대구선
59390,광주대구선
59391,논산천안선
59392,논산천안선
59393,논산천안선
59394,중앙선
59395,남해제1지선
59396,중앙선
59397,순천완주선
59398,논산천안선
59399,동해선
59400,당진대전선
59401,익산장수선
59402,서해안선
59403,고창담양선
59404,부산포항선
59405,부산포항선
59406,중앙선
59407,서울외곽순환선(판교퇴계원)
59408,상주영덕선
59409,상주영덕선
59410,상주영덕선
59411,상주영덕선
59412,상주영덕선
59413,상주영덕선
59414,상주영덕선
59415,상주영덕선
59416,상주영덕선
59417,영동선
59418,광주대구선
59419,광주대구선
59420,광주대구선
59421,광주대구선
59422,광주대구선
59423,광주대구선
59424,광주대구선
59425,광주대구선
59426,광주대구선
59427,광주대구선
59428,광주대구선
59429,광주대구선
59430,광주대구선
59431,광주대구선
59432,논산천안선
59433,경부선
59434,통영대전선
59435,당진대전선
59436,당진대전선
59437,서해안선
59438,서해안선
59439,서해안선
59440,서해안선
59441,서해안선
59442,서해안선
59443,서해안선
59444,당진대전선
59445,당진대전선
59446,당진대전선
59447,평택제천선
59448,평택제천선
59449,광주대구선
59450,광주대구선
59451,광주대구선
59452,광주대구선
59453,광주대구선
59454,광주대구선
59455,광주대구선
59456,광주대구선
59457,광주대구선
59458,당진대전선
59459,당진대전선
59460,당진대전선
59461,서해안선
59462,부산포항선
59463,부산포항선
59464,부산포항선
59465,부산포항선
59466,부산포항선
59467,부산포항선
59468,부산포항선
59469,부산포항선
59470,부산포항선
59471,부산포항선
59472,부산포항선
59473,부산포항선
59474,부산포항선
59475,부산포항선
59476,부산포항선
59477,부산포항선
59478,부산포항선
59479,부산포항선
59480,부산포항선
59481,부산포항선
59482,부산포항선
59483,부산포항선
59484,부산포항선
59485,부산포항선
59486,부산포항선
59487,부산포항선
59488,부산포항선
59489,부산포항선
59490,부산포항선
59491,부산포항선
59492,부산포항선
59493,부산포항선
59494,부산포항선
59495,부산포항선
59496,부산포항선
59497,부산포항선
59498,호남선의지선
59499,상주영덕선
59500,상주영덕선
59501,상주영덕선
59502,상주영덕선
59503,상주영덕선
59504,상주영덕선
59505,상주영덕선
59506,상주영덕선
59507,상주영덕선
59508,상주영덕선
59509,상주영덕선
59510,상주영덕선
59511,상주영덕선
59512,상주영덕선
59513,상주영덕선
59514,상주영덕선
59515,상주영덕선
59516,논산천안선
59517,논산천안선
59518,논산천안선
59519,논산천안선
59520,광주대구선
59521,광주대구선
59522,광주대구선
59523,광주대구선
59524,광주대구선
59525,광주대구선
59526,광주대구선
59527,광주대구선
59528,광주대구선
59529,광주대구선
59530,광주대구선
59531,광주대구선
59532,광주대구선
59533,광주대구선
59534,광주대구선
59535,광주대구선
59536,광주대구선
59537,광주대구선
59538,광주대구선
59539,광주대구선
59540,광주대구선
59541,광주대구선
59542,광주대구선
59543,광주대구선
59544,광주대구선
59545,광주대구선
59546,광주대구선
59547,광주대구선
59548,광주대구선
59549,광주대구선
59550,광주대구선
59551,광주대구선
59552,광주대구선
59553,광주대구선
59554,광주대구선
59555,광주대구선
59556,광주대구선
59557,광주대구선
59558,광주대구선
59559,광주대구선
59560,상주영덕선
59561,상주영덕선
59562,상주영덕선
59563,영동선
59564,상주영덕선
59565,경부선
59566,상주영덕선
59567,상주영덕선
59568,상주영덕선
59569,상주영덕선
59570,상주영덕선
59571,상주영덕선
59572,상주영덕선
59573,상주영덕선
59574,상주영덕선
59575,광주대구선
59576,광주대구선
59577,광주대구선
59578,광주대구선
59579,광주대구선
59580,광주대구선
59581,광주대구선
59582,경부선
59583,경부선
59584,부산포항선
59585,경부선
59586,부산포항선
59587,경부선
59588,경부선
59589,경부선
59590,영동선
59591,상주영덕선
59592,상주영덕선
59593,상주영덕선
59594,논산천안선
59595,논산천안선
59596,서해안선
59597,영동선
59598,영동선
59599,영동선
59600,서해안선
59601,서울양양
59602,서울양양
59603,서울양양
59604,서울양양
59605,서울양양
59606,서울양양
59607,서울양양
59608,서울양양
59609,서울양양
59610,서울양양
59611,광주대구선
59612,광주대구선
59613,광주대구선
59614,광주대구선
59615,광주대구선
59616,광주대구선
59617,부산포항선
59618,부산포항선
59619,부산포항선
59620,부산포항선
59621,부산포항선
59622,부산포항선
59623,부산포항선
59624,부산포항선
59625,부산포항선
59626,부산포항선
59627,부산포항선
59628,부산포항선
59629,부산포항선
59630,부산포항선
59631,부산포항선
59632,부산포항선
59633,부산포항선
59634,부산포항선
59635,부산포항선
59636,부산포항선
59637,부산포항선
59638,부산포항선
59639,부산포항선
59640,부산포항선
59641,부산포항선
59642,부산포항선
59643,부산포항선
59644,부산포항선
59645,부산포항선
59646,부산포항선
59647,부산포항선
59648,남해선(순천부산)
59649,남해선(순천부산)
59650,경부선
59651,순천완주선
59652,서해안선
